OPE ID,School,academic_year,State,School Type,dl_sub_#,dl_sub_$,dl_unsub_#,dl_unsub_$,Total_$,Total_#
4245800,NATURAL IMAGES BEAUTY COLLEGE,2019-2020,TX,Proprietary,68,97269,69,117309,214647,97406
4246000,MICHAEL K. GALVIN BEAUTY & BUSINESS ACADEMY,2019-2020,RI,Proprietary,82,110493,90,143124,253707,110665
4246100,NASHVILLE FILM INSTITUTE,2019-2020,TN,Proprietary,43,70553,56,126386,196995,70652
4246200,CALIFORNIA INSTITUTE OF MEDICAL SCIENCE,2019-2020,CA,Proprietary,57,69364,67,146495,215926,69488
4246300,EDUMED PARTNERS,2019-2020,TN,Proprietary,39,36785,29,46258,83072,36853
4246500,MASSAGE INSTITUTE OF MEMPHIS (THE),2019-2020,TN,Proprietary,16,21785,20,46749,68554,21821
4246600,TEXTURES INSTITUTE OF COSMETOLOGY,2019-2020,IN,Proprietary,20,29518,30,59921,89469,29568
4246700,LEARNING BRIDGE CAREER INSTITUTE,2019-2020,LA,Proprietary,69,78959,98,214798,293855,79126
4246900,PIBERRY INSTITUTE,2019-2020,FL,Proprietary,138,216377,152,378240,594769,216667
4247200,WESTERN MARICOPA EDUCATION CENTER,2019-2020,AZ,Public,30,35197,18,29113,64328,35245
4247400,EA LA MAR'S COSMETOLOGY & BARBER COLLEGE,2019-2020,MO,Proprietary,38,58841,38,82902,141781,58917
4247600,NEW BEGINNINGS BEAUTY ACADEMY,2019-2020,AR,Proprietary,37,62250,35,93000,155285,62322
4247700,REGINA WEBB ACADEMY,2019-2020,KY,Proprietary,36,50667,33,64634,115334,50736
4248000,"RECORDING CONSERVATORY OF AUSTIN, (THE)",2019-2020,TX,Proprietary,17,23994,18,26717,50729,24029
4248200,DEHART TECHNICAL SCHOOL,2019-2020,CA,Proprietary,60,100738,60,126881,227679,100858
4248300,LOS ANGELES ACADEMY OF FIGURATIVE ART,2019-2020,CA,Proprietary,12,13500,16,10000,23516,13528
4248400,ACADEMY OF INTERACTIVE ENTERTAINMENT,2019-2020,LA,Private-Nonprofit,113,197728,131,234359,432218,197972
4248500,TEXAS A&M UNIVERSITY-SAN ANTONIO,2019-2020,TX,Public,4950,11412723,3883,10484688,21901294,11421556
4248800,WONGU UNIVERSITY OF ORIENTAL MEDICINE,2019-2020,NV,Private-Nonprofit,-, -,-, -,0,0
4248900,VH BARBER & STYLING ACADEMY,2019-2020,LA,Proprietary,43,67681,51,96845,164577,67775
4249000,MEDICAL CAREER AND TECHNICAL COLLEGE,2019-2020,KY,Proprietary,167,231160,203,449557,680920,231530
4249300,SALON BOUTIQUE ACADEMY,2019-2020,TX,Proprietary,204,294168,225,473358,767751,294597
4249400,CENTER FOR NEUROSOMATIC STUDIES,2019-2020,FL,Proprietary,7,9182,10,19574,28766,9199
4249500,LEBANON COLLEGE OF COSMETOLOGY,2019-2020,MO,Proprietary,12,18633,21,36346,55000,18666
4249600,WESTCLIFF UNIVERSITY,2019-2020,CA,Proprietary,334,682846,328,616749,1299923,683508
4249800,DOLCE THE ACADEMY,2019-2020,CT,Proprietary,79,126154,106,114878,241138,126339
4249900,YELLOWSTONE CHRISTIAN COLLEGE,2019-2020,MT,Private-Nonprofit,-, -,2,1750,1752,2
4250100,SANTA BARBARA AND VENTURA COLLEGES OF LAW (THE),2019-2020,CA,Private-Nonprofit,12,32750,16,47839,80605,32778
4250200,FOCUS PERSONAL TRAINING INSTITUTE,2019-2020,NY,Proprietary,82,95654,98,172075,267827,95834
4250300,HAIR ACADEMY SCHOOL OF BARBERING & BEAUTY,2019-2020,DE,Proprietary,23,34839,30,61847,96716,34892
4250400,FOSBRE ACADEMY OF HAIR DESIGN,2019-2020,WA,Proprietary,187,277051,210,464405,741666,277448
4250500,NATIONAL PERSONAL TRAINING INSTITUTE,2019-2020,FL,Proprietary,98,113224,121,246967,360312,113443
4250600,CALIFORNIA INSTITUTE OF ADVANCED MANAGEMENT,2019-2020,CA,Private-Nonprofit,-, -,-, -,0,0
4250800,MISSION BEAUTY INSTITUTE,2019-2020,TX,Proprietary,18,26333,14,34000,60347,26365
4250900,INTER AMERICAN UNIVERSITY OF PUERTO RICO - SCHOOL OF LAW,2019-2020,PR,Private-Nonprofit,-, -,2,12000,12002,2
4251000,INTER AMERICAN UNIVERSITY OF PUERTO RICO - SCHOOL OF OPTOMETRY,2019-2020,PR,Private-Nonprofit,-, -,-, -,0,0
4251400,ELIM BIBLE INSTITUTE AND COLLEGE,2019-2020,NY,Private-Nonprofit,72,112051,77,123284,235412,112200
4251700,HOPE COLLEGE OF ARTS AND SCIENCES,2019-2020,FL,Proprietary,64,108454,69,162528,271051,108587
4251800,GRADUATE INSTITUTE OF INTERNATIONAL AND DEVELOPMENT STUDIES (THE),2019-2020,,Foreign-Private,-, -,-, -,0,0
4252200,EDGE HILL UNIVERSITY,2019-2020,,Foreign-Private,2,5500,4,7500,13004,5506
4252300,PREMIER BARBER INSTITUTE,2019-2020,PA,Proprietary,114,152806,120,235635,388561,153040
4252400,WORLDCLASS ACADEMY OF BEAUTY CAREERS,2019-2020,FL,Proprietary,63,84680,71,80924,165675,84814
4252700,PACIFIC RIM CHRISTIAN UNIVERSITY,2019-2020,HI,Private-Nonprofit,134,272864,131,330402,603397,273129
4252900,INTERNATIONAL BEAUTY EDUCATION CENTER,2019-2020,WA,Proprietary,108,121619,108,181910,303637,121835
4253100,ALLIED HEALTH CAREERS INSTITUTE,2019-2020,TN,Proprietary,35,44605,35,34850,79490,44675
4253400,CLOVIS COMMUNITY COLLEGE,2019-2020,CA,Public,79,133061,19,23205,156285,133159
4253500,RAVENSBOURNE UNIVERSITY LONDON,2019-2020,,Foreign-Private,14,18666,17,23166,41849,18697
4253600,CLAREMONT LINCOLN UNIVERSITY,2019-2020,CA,Private-Nonprofit,-, -,-, -,0,0
4253700,SACRAMENTO ULTRASOUND INSTITUTE,2019-2020,CA,Proprietary,122,197323,129,281724,479176,197574
4254000,PHIPPS ACADEMY OF BARBERING,2019-2020,IL,Proprietary,76,105019,76,89573,194668,105171
4254200,INTER AMERICAN UNIVERSITY OF PUERTO RICO - SAN GERMÁN CAMPUS,2019-2020,PR,Private-Nonprofit,1375,3124732,161,415590,3540483,3126268
4254300,PETS PLAYGROUND GROOMING SCHOOL,2019-2020,FL,Proprietary,8,7143,7,6356,13506,7158
4254400,ARKANSAS STATE UNIVERSITY - MOUNTAIN HOME,2019-2020,AR,Public,457,694469,516,1082266,1777251,695442
4255100,U.S. TRUCK DRIVER TRAINING SCHOOL,2019-2020,MI,Proprietary,20,23410,22,41134,64566,23452
4255300,HOSS LEE ACADEMY,2019-2020,CA,Proprietary,173,249169,183,357945,607297,249525
4255400,REGAN CAREER INSTITUTE,2019-2020,CA,Proprietary,92,125020,56,87596,212672,125168
4255500,ALABAMA SCHOOL OF NAIL TECHNOLOGY & COSMETOLOGY,2019-2020,AL,Proprietary,98,159375,101,209022,368498,159574
4255600,INTERNATIONAL DIVING INSTITUTE,2019-2020,SC,Proprietary,90,94574,115,167667,262356,94779
4255700,BOLIVAR TECHNICAL COLLEGE,2019-2020,MO,Private-Nonprofit,335,500703,313,643643,1144659,501351
4256100,INDIANA COLLEGE OF SPORTS & MEDICAL MASSAGE,2019-2020,IN,Proprietary,91,147659,113,283157,430929,147863
4256200,KENNY'S ACADEMY OF BARBERING,2019-2020,IN,Proprietary,260,413097,293,700866,1114256,413650
4256400,SAN BERNARDINO BEAUTY COLLEGE,2019-2020,CA,Proprietary,25,38089,22,19795,57906,38136
4256500,BALDY VIEW REGIONAL OCCUPATIONAL PROGRAM,2019-2020,CA,Public,41,71750,41,118500,190291,71832
4256600,MAK BEAUTY INSTITUTE,2019-2020,GA,Proprietary,36,53901,21,39707,93629,53958
4256800,ARKANSAS COLLEGES OF HEALTH EDUCATION,2019-2020,AR,Private-Nonprofit,-, -,-, -,0,0
4257100,UNIVERSITEIT MAASTRICHT,2019-2020,,Foreign-Private,29,50278,32,59472,109782,50339
4257700,TOTALLY COSMO SCHOOL OF MODERN COSMETOLOGY,2019-2020,OK,Proprietary,43,66000,45,102650,168695,66088
4257800,MOBILE TECHNICAL TRAINING,2019-2020,NJ,Proprietary,19,17084,31,36495,53610,17134
4257900,AMERICAN BARBER AND BEAUTY ACADEMY,2019-2020,PA,Proprietary,48,60453,63,119009,179525,60564
4258000,SEATTLE FILM INSTITUTE,2019-2020,WA,Proprietary,131,203072,147,238954,442173,203350
4258200,CHRISTINA AND COMPANY EDUCATION CENTER,2019-2020,IN,Proprietary,13,21000,19,30886,51905,21032
4258500,PREMIERE INTERNATIONAL COLLEGE,2019-2020,FL,Proprietary,24,28428,24,40678,69130,28476
4258800,KENNY'S BEAUTY ACADEMY,2019-2020,VA,Proprietary,14,24500,14,37706,62220,24528
4258900,MASTER'S BARBER & STYLING COLLEGE,2019-2020,TN,Proprietary,39,61729,37,73333,135099,61805
4259300,BURRELL COLLEGE OF OSTEOPATHIC MEDICINE,2019-2020,NM,Proprietary,-, -,-, -,0,0
4259500,UNIVERSITY OF THE WEST OF SCOTLAND,2019-2020,,Foreign-Private,2,3500,2,6000,9502,3504
4259600,SHILOH UNIVERSITY,2019-2020,IA,Private-Nonprofit,8,8277,7,13514,21798,8292
4259700,UNIVERSITY OF SAINT KATHERINE,2019-2020,CA,Private-Nonprofit,306,630869,336,551221,1182426,631511
4259800,CALIFORNIA INSTITUTE OF ARTS & TECHNOLOGY,2019-2020,CA,Proprietary,209,376328,197,530790,907315,376734
4260000,INSTITUTE OF MEDICAL ULTRASOUND,2019-2020,GA,Proprietary,112,133157,111,207441,340709,133380
4260200,"ELITE COSMETOLOGY, BARBER & SPA ACADEMY",2019-2020,WA,Proprietary,82,111643,92,163599,275334,111817
4260400,CUTTING EDGE ACADEMY,2019-2020,NJ,Proprietary,89,130820,90,188726,319636,130999
4260500,DIGITAL MEDIA INSTITUTE AT INTERTECH,2019-2020,LA,Private-Nonprofit,14,24500,21,45250,69771,24535
4260900,MYSTROS BARBER ACADEMY,2019-2020,TX,Private-Nonprofit,49,83750,50,107750,191550,83849
4261300,EUROPEAN MEDICAL SCHOOL OF MASSAGE,2019-2020,PA,Proprietary,32,43283,32,55455,98770,43347
4262100,MY BEAUTY & BARBER COLLEGE,2019-2020,CA,Proprietary,76,114835,74,155052,269961,114985
4262300,LEEDS ARTS UNIVERSITY,2019-2020,,Foreign-Private,2,5500,2,2000,7502,5504
4262900,WESTERN MICHIGAN UNIVERSITY HOMER STRYKER M.D. SCHOOL OF MEDICINE,2019-2020,MI,Private-Nonprofit,-, -,-, -,0,0
4263000,HARMONY HEALTH CARE INSTITUTE,2019-2020,NH,Proprietary,146,163833,168,319952,483953,164147
4263400,FLORIDA POLYTECHNIC UNIVERSITY,2019-2020,FL,Public,505,1041010,472,801184,1842666,1041987
4263500,AMERICAN BEAUTY SCHOOLS,2019-2020,FL,Proprietary,48,61615,23,31512,93150,61686
4263600,NORTHEAST LAKEVIEW COLLEGE,2019-2020,TX,Public,580,778468,638,992047,1771153,779686
4264600,HOGAN INSTITUTE OF COSMETOLOGY AND ESTHETICS,2019-2020,GA,Proprietary,222,297025,250,544637,841912,297497
4264800,J'S BARBER COLLEGE,2019-2020,LA,Proprietary,77,122148,78,138906,261132,122303
4265400,ANN WEBB SKIN INSTITUTE,2019-2020,TX,Proprietary,91,131260,105,245407,376772,131456
4265500,ICOHS COLLEGE,2019-2020,CA,Private-Nonprofit,78,108600,91,219103,327794,108769
4265600,AMERICAN FITNESS AND NUTRITION ACADEMY,2019-2020,CA,Proprietary,24,27996,33,68497,96526,28053
4266100,APEX ACADEMY HAIR SKIN NAILS SCHOOL OF COSMETOLOGY,2019-2020,OH,Proprietary,20,26416,17,27100,53533,26453
4266300,JOHNNY MATTHEW'S HAIRDRESSING TRAINING SCHOOL,2019-2020,OR,Proprietary,109,144113,117,205300,349530,144339
4267100,UNLIMITED COSMETOLOGY SCHOOL,2019-2020,MS,Proprietary,15,23281,16,27667,50964,23312
4267200,ALLGOOD BEAUTY INSTITUTE,2019-2020,TX,Proprietary,23,35587,29,77383,112999,35639
4267300,LEHIGH VALLEY BARBER SCHOOL,2019-2020,PA,Proprietary,90,126538,97,181468,308103,126725
4267500,INTERNATIONAL BARBER COLLEGE,2019-2020,AZ,Proprietary,83,131530,86,177244,308860,131699
4267700,ESTHETIC INSTITUTE (THE),2019-2020,VA,Proprietary,93,103968,128,253531,357627,104189
4267900,BROWN BEAUTY BARBER SCHOOL,2019-2020,AL,Proprietary,75,120250,77,132701,253028,120402
4268000,KOR BEAUTY ACADEMY,2019-2020,AZ,Proprietary,76,120329,78,143266,263673,120483
4268100,RAY J'S COLLEGE OF HAIR,2019-2020,LA,Proprietary,75,124185,74,134489,258748,124334
4268300,REXBURG COLLEGE OF MASSAGE THERAPY,2019-2020,ID,Proprietary,27,31388,42,77719,109149,31457
4269000,GLOBAL TECH COLLEGE,2019-2020,OH,Proprietary,6,4931,6,8453,13390,4943
4269400,CROWN CUTZ ACADEMY BRISTOL,2019-2020,VA,Proprietary,27,38358,25,53848,92231,38410
4269500,GOSHEN SCHOOL OF COSMETOLOGY,2019-2020,MS,Proprietary,58,92560,65,144170,236795,92683
4269600,IBS SCHOOL OF COSMETOLOGY AND MASSAGE,2019-2020,HI,Proprietary,8,12083,8,15506,27597,12099
4269700,UR BEAUTY & BARBER ACADEMY,2019-2020,FL,Proprietary,51,68537,57,106031,174625,68645
4269800,L MAKEUP INSTITUTE,2019-2020,NV,Proprietary,84,124782,101,143080,267963,124967
4270000,URBAN BARBER COLLEGE,2019-2020,CA,Proprietary,239,388752,246,501715,890713,389237
4270100,DELTA DESIGNS COSMETOLOGY SCHOOL,2019-2020,AR,Proprietary,18,30450,19,46000,76469,30487
4270400,TRANSITIONS CAREER INSTITUTE SCHOOL OF NURSING,2019-2020,NY,Proprietary,146,227589,143,297044,524776,227878
4270600,EXCELIA GROUP,2019-2020,,Foreign-Private,4,5500,4,2000,7504,5508
4270700,MCALLEN CAREERS INSTITUTE,2019-2020,TX,Proprietary,185,319103,195,494000,813298,319483
4270900,D&S SCHOOL OF COSMETOLOGY,2019-2020,MI,Proprietary,9,15250,11,25433,40694,15270
4271000,STACEY JAMES INSTITUTE,2019-2020,CO,Proprietary,103,145378,121,210379,355878,145602
4271100,MERIDIAN UNIVERSITY,2019-2020,CA,Proprietary,-, -,-, -,0,0
4271400,CENTRAL PENNSYLVANIA DIESEL INSTITUTE,2019-2020,PA,Proprietary,22,26521,26,40987,67534,26569
4271600,"AVENUE ACADEMY, A COSMETOLOGY INSTITUTE (THE)",2019-2020,NM,Proprietary,42,62413,57,96116,158586,62512
4271700,SALON PROFESSIONAL ACADEMY OF SAN ANTONIO (THE),2019-2020,TX,Proprietary,124,187597,161,320622,508380,187882
4272100,PRINCESS INSTITUTE OF BEAUTY,2019-2020,CA,Proprietary,61,91628,35,39940,131603,91724
4272400,NORTHERN TECHNICAL COLLEGE,2019-2020,AR,Proprietary,63,104481,62,122194,226737,104606
4272600,VOGUE INTERNATIONAL ACADEMY,2019-2020,TX,Proprietary,37,29607,13,12504,42124,29657
4272800,INDEPENDENT TRAINING & APPRENTICESHIP PROGRAM,2019-2020,CA,Proprietary,87,146549,103,253640,400292,146739
4273200,BERKOWITS SCHOOL OF ELECTROLYSIS,2019-2020,NY,Proprietary,35,37328,44,84498,121870,37407
4273300,VICTORY CAREER COLLEGE,2019-2020,CA,Proprietary,106,132066,100,194899,327065,132272
4273500,WINONAH'S INTERNATIONAL SCHOOL OF COSMETOLOGY,2019-2020,AL,Proprietary,114,179218,100,231983,411301,179432
4273900,SOUTHEASTERN ESTHETICS INSTITUTE,2019-2020,SC,Proprietary,180,204014,277,499074,703365,204471
4274000,SOUTHEASTERN FREE WILL BAPTIST BIBLE COLLEGE,2019-2020,NC,Private-Nonprofit,62,113990,39,51766,165795,114091
4274100,ARKANSAS WELDING ACADEMY,2019-2020,AR,Proprietary,87,117839,101,170919,288859,118027
4274200,INSTALLER INSTITUTE,2019-2020,FL,Proprietary,18,27612,20,40834,68466,27650
4274300,CARIS COLLEGE,2019-2020,IN,Proprietary,117,167204,134,307909,475247,167455
4274400,PMCA PITTSBURGH MULTICULTURAL COSMETOLOGY ACADEMY,2019-2020,PA,Proprietary,39,57292,39,83600,140931,57370
4274500,STRAND INSTITUTE OF BEAUTY & ESTHETICS (THE),2019-2020,TX,Proprietary,73,114603,73,128603,243279,114749
4274700,CENTRALIA BEAUTY COLLEGE,2019-2020,WA,Proprietary,51,85920,47,103994,189961,86018
4274900,CONTRA COSTA MEDICAL CAREER COLLEGE,2019-2020,CA,Proprietary,233,294837,224,405897,700958,295294
4275100,ANOUSHEH SCHOOL OF HAIR,2019-2020,NY,Proprietary,30,41515,31,56774,98320,41576
4275200,DSDT,2019-2020,MI,Proprietary,40,43694,45,77790,121529,43779
4275300,ZION MASSAGE COLLEGE,2019-2020,UT,Proprietary,36,61250,40,104558,165848,61326
4275400,MAKANA ESTHETICS WELLNESS ACADEMY,2019-2020,HI,Proprietary,10,11665,12,18332,30009,11687
4275600,G.A. BEAUTY & BARBER SCHOOL,2019-2020,TX,Proprietary,72,73900,23,19818,93741,73995
4275900,ANOTHER LEVEL BARBERING AND COSMETOLOGY SCHOOL,2019-2020,VA,Proprietary,93,150765,93,220842,371700,150951
4276000,GLITZ SCHOOL OF COSMETOLOGY,2019-2020,NM,Proprietary,355,524385,377,660271,1185033,525117
4276100,CHAMPION CHRISTIAN COLLEGE,2019-2020,AR,Private-Nonprofit,100,147038,124,176029,323191,147262
4276300,AMERICAN MASSAGE & BODYWORK INSTITUTE,2019-2020,VA,Proprietary,121,161237,155,359936,521328,161513
4276400,CULINARY SCHOOL OF FORT WORTH (THE),2019-2020,TX,Proprietary,80,136008,98,226328,362434,136186
4276500,GLOBAL MEDICAL & TECHNICAL TRAINING INSTITUTE,2019-2020,FL,Proprietary,178,276383,190,524543,801116,276751
4276700,SALON PROFESSIONAL ACADEMY (THE),2019-2020,TX,Proprietary,86,136821,93,141786,278700,137000
4276800,KCK BEAUTY & BARBER ACADEMY,2019-2020,FL,Proprietary,28,37880,28,59423,97331,37936
4277100,YOUNG AMERICANS COLLEGE OF THE PERFORMING ARTS (THE),2019-2020,CA,Private-Nonprofit,114,209951,108,134055,344114,210173
4277400,ELITE ACADEMY OF HAIR DESIGN,2019-2020,OH,Proprietary,47,72474,36,47223,119733,72557
4277700,CALIFORNIA COLLEGE OF BARBERING AND COSMETOLOGY,2019-2020,CA,Proprietary,415,610517,432,651792,1262741,611364
4277800,PRO BEAUTY ACADEMY (THE),2019-2020,NJ,Proprietary,47,56332,52,104263,160647,56431
4277900,HOUSTON SCHOOL OF CARPENTRY,2019-2020,TX,Proprietary,83,141220,83,181500,322803,141386
4278400,MONTANA BARBER INSTITUTE,2019-2020,TX,Proprietary,51,53433,48,61222,114703,53532
4278800,LOS ANGELES PACIFIC UNIVERSITY,2019-2020,CA,Private-Nonprofit,3633,5645848,3666,8605514,14255028,5653147
4278900,PUERTO RICO SCHOOL OF NURSE ANESTHETISTS (THE),2019-2020,PR,Proprietary,-, -,6,13893,13899,6
4279000,AMERICAN INSTITUTE OF HEALTHCARE & TECHNOLOGY,2019-2020,CT,Proprietary,82,124602,68,137380,262050,124752
4279300,PREMIER ACADEMY OF COSMETOLOGY,2019-2020,OK,Proprietary,34,55296,39,115787,171122,55369
4279700,ALBERT EINSTEIN COLLEGE OF MEDICINE,2019-2020,NY,Private-Nonprofit,-, -,-, -,0,0
4279800,MAINE MEDIA COLLEGE,2019-2020,ME,Private-Nonprofit,-, -,-, -,0,0
4279900,ESTEEM ACADEMY OF BEAUTY,2019-2020,UT,Proprietary,15,26250,10,24334,50594,26275
4280200,UNIVERSITY OF ARKANSAS SYSTEM EVERSITY,2019-2020,AR,Public,1945,976002,1965,1465636,2443603,979912
4280300,CAREERS INSTITUTE OF AMERICA,2019-2020,TX,Proprietary,13,18375,13,31500,49888,18401
4280400,KC BEAUTY ACADEMY,2019-2020,CA,Proprietary,25,30067,22,32280,62369,30114
4280600,GOODFELLAS BARBER COLLEGE,2019-2020,AR,Proprietary,52,85620,57,138765,224442,85729
4280800,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER EL PASO,2019-2020,TX,Public,536,1328012,472,1464331,2792815,1329020
4280900,HOUSTON BARBER SCHOOL,2019-2020,TX,Proprietary,169,247995,176,382208,630379,248340
4281000,HEALTH-TECH INSTITUTE OF MEMPHIS,2019-2020,TN,Proprietary,19,33250,25,81500,114775,33294
4281100,MIXED INSTITUTE OF COSMETOLOGY & BARBER,2019-2020,CA,Proprietary,103,172003,122,145865,317990,172228
4281300,REISS-DAVIS GRADUATE SCHOOL (THE),2019-2020,CA,Private-Nonprofit,-, -,-, -,0,0
4281400,CALIFORNIA HEALTH SCIENCES UNIVERSITY,2019-2020,CA,Proprietary,-, -,-, -,0,0
4281500,VSKI COSMETOLOGY SCHOOL,2019-2020,SC,Proprietary,40,57125,52,103378,160555,57217
4281700,COMPTON COLLEGE,2019-2020,CA,Public,129,223188,114,278500,501802,223431
4281800,SHEAR PERFECTION ACADEMY OF COSMETOLOGY,2019-2020,TN,Proprietary,80,106050,76,146829,252955,106206
4282500,AUSTIN CAREER INSTITUTE,2019-2020,TX,Proprietary,50,43051,51,70605,113707,43152
4282700,URSHAN COLLEGE,2019-2020,MO,Private-Nonprofit,294,283913,296,272335,556544,284503
4283000,AMERICAN COLLEGE OF THE BUILDING ARTS,2019-2020,SC,Private-Nonprofit,74,156693,91,205796,362580,156858
4283100,TEXAS HEALTHTECH INSTITUTE,2019-2020,TX,Proprietary,146,176155,174,321246,497575,176475
4283200,DELUXE BARBER COLLEGE,2019-2020,TX,Proprietary,79,127448,57,72349,199854,127584
4283300,A BETTER U BEAUTY BARBER ACADEMY,2019-2020,NM,Proprietary,45,74287,41,87874,162202,74373
4283500,FALCON INSTITUTE OF HEALTH AND SCIENCE,2019-2020,PA,Proprietary,229,384736,252,642540,1027528,385217
4283600,COLLEGE UNBOUND,2019-2020,RI,Private-Nonprofit,300,284450,273,367537,652260,285023
4283700,OREGON COAST COMMUNITY COLLEGE,2019-2020,OR,Public,40,34797,40,55963,90800,34877
4283800,PROFESSIONAL CULINARY ACADEMY,2019-2020,NY,Proprietary,2,2333,2,1333,3668,2337
4284000,GATHER 4 HIM CHRISTIAN COLLEGE,2019-2020,WA,Private-Nonprofit,6,7055,4,2705,9764,7065
4284400,ALTURA COLLEGE,2019-2020,WA,Proprietary,2,2917,2,5000,7919,2921
4284500,MIDWEST BARBER COLLEGE,2019-2020,KS,Proprietary,21,31940,23,51720,83683,31984
4284900,ROYAL LEARNING INSTITUTE,2019-2020,NY,Proprietary,4,5250,4,3700,8954,5258
4285000,LOTUS PROFESSIONAL COLLEGE,2019-2020,VA,Proprietary,7,8165,9,17667,25841,8181
4285300,HOLLYWOOD CULTURAL COLLEGE,2019-2020,CA,Proprietary,6,9920,5,9200,19125,9931
4285500,MARIANO MORENO CULINARY INSTITUTE,2019-2020,FL,Proprietary,21,27136,23,46226,73385,27180
4285700,APEX COLLEGE OF VETERINARY TECHNOLOGY,2019-2020,CO,Proprietary,27,39796,4,4000,43800,39827
4286300,XTYLO BEAUTY COLLEGE,2019-2020,AZ,Proprietary,22,33250,6,13404,46660,33278
4286500,TONSORIAL ARTS BARBER COLLEGE,2019-2020,TX,Proprietary,85,141163,87,231847,373097,141335
4287000,ALDER GRADUATE SCHOOL OF EDUCATION,2019-2020,CA,Private-Nonprofit,-, -,-, -,0,0
4287100,WEBB'S BARBER SCHOOL OF ARTS,2019-2020,GA,Proprietary,11,19250,13,30500,49763,19274
4287200,EVVAYLOIS ACADEMY SCHOOL OF BEAUTY,2019-2020,TX,Private-Nonprofit,10,17177,10,29447,46634,17197
4287400,ADRIAN H. WALLACE BARBER ACADEMY (THE),2019-2020,FL,Proprietary,8,11353,-, -,11353,11361
4288100,TOTAL BEAUTY INSTITUTE,2019-2020,FL,Private-Nonprofit,14,23917,14,37000,60931,23945
4288900,PEARLANDS INNOVATIVE SCHOOL OF BEAUTY,2019-2020,TX,Proprietary,35,51716,40,101687,153443,51791
4289600,DURANT INSTITUTE OF HAIR DESIGN,2019-2020,OK,Proprietary,34,53058,23,54702,107783,53115
4290700,PREMIERE AESTHETICS INSTITUTE,2019-2020,OR,Proprietary,6,6999,6,6666,13671,7011
4291100,COMMERCIAL DIVERS INTERNATIONAL,2019-2020,AZ,Proprietary,8,10236,8,14623,24867,10252
4292300,"FLORIDA ACADEMY OF NURSING, THE",2019-2020,FL,Proprietary,2,3500,1,2122,5623,3503
4292400,BODY WISDOM MASSAGE THERAPY SCHOOL,2019-2020,IA,Proprietary,18,29073,20,49839,78932,29111
4292800,MASON ANTHONY SCHOOL OF COSMETOLOGY ARTS & SCIENCES,2019-2020,OH,Proprietary,2,3500,2,2000,5502,3504
100200,ALABAMA AGRICULTURAL & MECHANICAL UNIVERSITY,2018-2019,AL,Public,7223,13942215,8071,13157001,27107287,13957509
100300,FAULKNER UNIVERSITY,2018-2019,AL,Private-Nonprofit,4688,5952426,5331,6636931,12594688,5962445
100400,UNIVERSITY OF MONTEVALLO,2018-2019,AL,Public,2150,4347189,2433,4425020,8774642,4351772
100500,ALABAMA STATE UNIVERSITY,2018-2019,AL,Public,5596,10717376,6544,10561246,21285166,10729516
100700,CENTRAL ALABAMA COMMUNITY COLLEGE,2018-2019,AL,Public,530,710474,507,748862,1459843,711511
100800,ATHENS STATE UNIVERSITY,2018-2019,AL,Public,2574,5762756,2238,6936158,12701152,5767568
100900,AUBURN UNIVERSITY,2018-2019,AL,Public,11927,26012046,12965,23923848,49948859,26036938
101200,BIRMINGHAM-SOUTHERN COLLEGE,2018-2019,AL,Private-Nonprofit,909,1976003,1136,1965145,3942284,1978048
